smiles,selfies
CC(C)C(=O)N1C[C@H](c2nncn2C)C2(CN(C(=O)c3ccc4nc[nH]c4c3)C2)C1,[C][C][Branch1][C][C][C][=Branch1][C][=O][N][C][C@H1][Branch1][=Branch2][C][=N][N][=C][N][Ring1][Branch1][C][C][Branch2][Ring1][#Branch2][C][N][Branch2][Ring1][C][C][=Branch1][C][=O][C][=C][C][=C][N][=C][NH1][C][Ring1][Branch1][=C][Ring1][=Branch2][C][Ring1][#C][C][Ring2][Ring1][=Branch2]
COC(=O)c1cc([S@+](=O)([OH2+])N2CCC[C@H]2C(=O)NCc2ccccn2)cn1C,[C][O][C][=Branch1][C][=O][C][=C][C][Branch2][Ring1][=N][S@+1][=Branch1][C][=O][Branch1][C][OH2+1][N][C][C][C][C@H1][Ring1][Branch1][C][=Branch1][C][=O][N][C][C][=C][C][=C][C][=N][Ring1][=Branch1][=C][N][Ring2][Ring1][#Branch1][C]
CCO[C@H]1O[C@@H]2[C@H](O1)[C@H](CO)O[C@H]2n1cnc2c(N)ncnc21,[C][C][O][C@H1][O][C@@H1][C@H1][Branch1][Ring2][O][Ring1][Branch1][C@H1][Branch1][Ring1][C][O][O][C@H1][Ring1][Branch2][N][C][=N][C][=C][Branch1][C][N][N][=C][N][=C][Ring1][#Branch1][Ring1][#Branch2]
Cc1cc(=O)c2cccc(C(=O)NCc3ccccc3)c2[nH]1,[C][C][=C][C][=Branch1][C][=O][C][=C][C][=C][C][Branch1][#C][C][=Branch1][C][=O][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Ring1][S][NH1][Ring2][Ring1][Branch1]
O=C([O-])c1cc(=O)n2ccsc2n1,[O][=C][Branch1][C][O-1][C][=C][C][=Branch1][C][=O][N][C][=C][S][C][Ring1][Branch1][=N][Ring1][#Branch2]
CC(=O)[C@H]1C(C)=Nc2ncnn2[C@H]1c1cn(C)nc1C,[C][C][=Branch1][C][=O][C@H1][C][Branch1][C][C][=N][C][=N][C][=N][N][Ring1][Branch1][C@H1][Ring1][#Branch2][C][=C][N][Branch1][C][C][N][=C][Ring1][=Branch1][C]
CCCOC(=O)c1nc2cc(C)c(C)cc2nc1Nc1ccc2c(c1)OCO2,[C][C][C][O][C][=Branch1][C][=O][C][=N][C][=C][C][Branch1][C][C][=C][Branch1][C][C][C][=C][Ring1][Branch2][N][=C][Ring1][N][N][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][O][Ring1][=Branch1]
Cc1nc(-c2ccc(N3CCN(C(=O)c4ccccc4)CC3)nc2)sc1C,[C][C][N][=C][Branch2][Ring2][Ring1][C][=C][C][=C][Branch2][Ring1][#Branch1][N][C][C][N][Branch1][=N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring1][=C][N][=C][Ring2][Ring1][Ring2][S][C][=Ring2][Ring1][=Branch2][C]
CN(C)C(=O)CO[C@@H]1CCOC2(CCN(C(=O)c3cscn3)CC2)C1,[C][N][Branch1][C][C][C][=Branch1][C][=O][C][O][C@@H1][C][C][O][C][Branch2][Ring1][Branch1][C][C][N][Branch1][N][C][=Branch1][C][=O][C][=C][S][C][=N][Ring1][Branch1][C][C][Ring1][=N][C][Ring2][Ring1][C]
NC(=O)c1ccc(NC(=O)c2ccc(N3C(=O)CC[S@+]3(=O)[OH2+])cc2)cc1,[N][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][=C][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][#C][N][C][=Branch1][C][=O][C][C][S@+1][Ring1][=Branch1][=Branch1][C][=O][OH2+1][C][=C][Ring1][=C][C][=C][Ring2][Ring1][#Branch1]
NC(=O)[C@H]1CCCN(C(N)=O)C1,[N][C][=Branch1][C][=O][C@H1][C][C][C][N][Branch1][=Branch1][C][Branch1][C][N][=O][C][Ring1][=Branch2]
N#Cc1ccc(N2CCC3(CC2)CN(C(=O)Cc2ccsc2)C[C@@H]3CO)cc1C(F)(F)F,[N][#C][C][=C][C][=C][Branch2][Ring1][P][N][C][C][C][Branch1][Branch1][C][C][Ring1][=Branch1][C][N][Branch1][=N][C][=Branch1][C][=O][C][C][C][=C][S][C][=Ring1][Branch1][C][C@@H1][Ring1][#C][C][O][C][=C][Ring2][Ring1][#Branch2][C][Branch1][C][F][Branch1][C][F][F]
CCn1nc(C(=O)NCc2ccncc2)c2c1CCOC2,[C][C][N][N][=C][Branch1][#C][C][=Branch1][C][=O][N][C][C][=C][C][=N][C][=C][Ring1][=Branch1][C][=C][Ring1][#C][C][C][O][C][Ring1][=Branch1]
Cn1cccc1C(=O)N1CCc2nc3ccnn3c([O-])c2C1,[C][N][C][=C][C][=C][Ring1][Branch1][C][=Branch1][C][=O][N][C][C][C][=N][C][=C][C][=N][N][Ring1][Branch1][C][Branch1][C][O-1][=C][Ring1][#Branch2][C][Ring1][=C]
CN(c1ccc(F)cc1)[S@+](=O)([OH2+])N1CCC[C@H](C(=O)NCc2ccccc2Cl)C1,[C][N][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][S@+1][=Branch1][C][=O][Branch1][C][OH2+1][N][C][C][C][C@H1][Branch1][S][C][=Branch1][C][=O][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][C][Ring1][P]
CSc1nnc2c(n1)O[C@@H](c1c(F)cccc1Cl)Nc1ccccc1-2,[C][S][C][=N][N][=C][C][=Branch1][Ring2][=N][Ring1][=Branch1][O][C@@H1][Branch1][=N][C][=C][Branch1][C][F][C][=C][C][=C][Ring1][#Branch1][Cl][N][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring2][Ring1][Ring2]
Cc1nc([C@@H]2CN(C(=O)CCc3c(C)noc3C)C[C@H]2C(N)=O)n[nH]1,[C][C][=N][C][Branch2][Ring1][P][C@@H1][C][N][Branch2][Ring1][C][C][=Branch1][C][=O][C][C][C][C][Branch1][C][C][=N][O][C][=Ring1][=Branch1][C][C][C@H1][Ring1][S][C][Branch1][C][N][=O][=N][NH1][Ring2][Ring1][Branch2]
O=C(c1cncnc1)N1CC2(C1)OCc1nc(C3CC3)ncc12,[O][=C][Branch1][=Branch2][C][=C][N][=C][N][=C][Ring1][=Branch1][N][C][C][Branch1][Ring2][C][Ring1][Ring2][O][C][C][=N][C][Branch1][=Branch1][C][C][C][Ring1][Ring1][=N][C][=C][Ring1][=Branch2][Ring1][=N]
COCC(=O)N(Cc1cccnc1)[C@H]1CCCN(C(C)=O)C1,[C][O][C][C][=Branch1][C][=O][N][Branch1][#Branch2][C][C][=C][C][=C][N][=C][Ring1][=Branch1][C@H1][C][C][C][N][Branch1][=Branch1][C][Branch1][C][C][=O][C][Ring1][=Branch2]
O=C([O-])[C@@H]1c2ccccc2C(=O)N2CCOc3ccccc3[C@H]12,[O][=C][Branch1][C][O-1][C@@H1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C@H1][Ring2][Ring1][Ring2][Ring1][O]
Cc1cccc(N2C[C@@H](C(=O)Nc3ccc4c(c3)OCO4)CC2=O)c1C,[C][C][=C][C][=C][C][Branch2][Ring1][S][N][C][C@@H1][Branch2][Ring1][Branch1][C][=Branch1][C][=O][N][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][O][Ring1][=Branch1][C][C][Ring1][P][=O][=C][Ring2][Ring1][Branch2][C]
O=C([O-])CCCNC(=O)CCCn1nnc2ccccc2c1=O,[O][=C][Branch1][C][O-1][C][C][C][N][C][=Branch1][C][=O][C][C][C][N][N][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][#Branch2][=O]
CN(C)c1nc(N)nc(Cn2ccnc2)n1,[C][N][Branch1][C][C][C][=N][C][Branch1][C][N][=N][C][Branch1][=Branch2][C][N][C][=C][N][=C][Ring1][Branch1][=N][Ring1][=N]
c1csc(CCNc2nnc(-c3nc(C4CC4)no3)c3ccccc23)c1,[C][=C][S][C][Branch2][Ring2][Ring1][C][C][N][C][=N][N][=C][Branch1][#C][C][=N][C][Branch1][=Branch1][C][C][C][Ring1][Ring1][=N][O][Ring1][Branch2][C][=C][C][=C][C][=C][Ring2][Ring1][C][Ring1][=Branch1][=C][Ring2][Ring1][#Branch2]
NS(=O)(=O)c1ccc(CCNC(=O)CSc2ncccc2C(=O)[O-])cc1,[N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][#Branch1][C][C][N][C][=Branch1][C][=O][C][S][C][=N][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][O-1][C][=C][Ring2][Ring1][=Branch1]
Cc1c(NC(=O)c2cccs2)c(-n2cnnc2)nn1C,[C][C][=C][Branch1][=N][N][C][=Branch1][C][=O][C][=C][C][=C][S][Ring1][Branch1][C][Branch1][Branch2][N][C][=N][N][=C][Ring1][Branch1][=N][N][Ring2][Ring1][C][C]
Cc1occc1C(=O)N1C[C@@H](F)C[C@H]1Cn1cc(C(N)=O)nn1,[C][C][O][C][=C][C][=Ring1][Branch1][C][=Branch1][C][=O][N][C][C@@H1][Branch1][C][F][C][C@H1][Ring1][=Branch1][C][N][C][=C][Branch1][=Branch1][C][Branch1][C][N][=O][N][=N][Ring1][Branch2]
Cc1nn(C)c(C)c1-c1cc(C(=O)N(C)Cc2ccnn2C)c2c(C)nn(C)c2n1,[C][C][=N][N][Branch1][C][C][C][Branch1][C][C][=C][Ring1][#Branch1][C][=C][C][Branch2][Ring1][C][C][=Branch1][C][=O][N][Branch1][C][C][C][C][=C][C][=N][N][Ring1][Branch1][C][=C][C][Branch1][C][C][=N][N][Branch1][C][C][C][Ring1][#Branch1][=N][Ring2][Ring1][=Branch1]
NC(=O)CN1CCN(C(=O)c2ccoc2)CC1=O,[N][C][=Branch1][C][=O][C][N][C][C][N][Branch1][N][C][=Branch1][C][=O][C][C][=C][O][C][=Ring1][Branch1][C][C][Ring1][=N][=O]
Cn1c(=O)c2c(nc(NCCO)n2CC(N)=O)n(C)c1=O,[C][N][C][=Branch1][C][=O][C][=C][Branch2][Ring1][C][N][=C][Branch1][Branch1][N][C][C][O][N][Ring1][=Branch2][C][C][Branch1][C][N][=O][N][Branch1][C][C][C][Ring2][Ring1][Ring1][=O]
O=C(NC[C@@H]1CCCO1)c1nnn2cc(-c3ccccc3)[n-]c(=O)c12,[O][=C][Branch1][#Branch2][N][C][C@@H1][C][C][C][O][Ring1][Branch1][C][N][=N][N][C][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N-1][C][=Branch1][C][=O][C][=Ring1][S][Ring1][=N]
COc1coc(C(=O)NCc2ccncc2)cc1=O,[C][O][C][=C][O][C][Branch1][#C][C][=Branch1][C][=O][N][C][C][=C][C][=N][C][=C][Ring1][=Branch1][=C][C][Ring1][S][=O]
O=C([O-])CCCNC(=O)Cn1nc2c(cc1=O)CCCCC2,[O][=C][Branch1][C][O-1][C][C][C][N][C][=Branch1][C][=O][C][N][N][=C][C][=Branch1][=Branch1][=C][C][Ring1][=Branch1][=O][C][C][C][C][C][Ring1][#Branch2]
O=C(NCCN1C(=O)C2(CCCCC2)[C@@H]1c1ccccc1)c1ccoc1,[O][=C][Branch2][Ring1][=C][N][C][C][N][C][=Branch1][C][=O][C][Branch1][Branch2][C][C][C][C][C][Ring1][=Branch1][C@@H1][Ring1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][=C][O][C][=Ring1][Branch1]
Cn1cc(C(=O)N2CC[C@H](C3CCN([S@@+](C)(=O)[OH2+])CC3)C2)cn1,[C][N][C][=C][Branch2][Ring1][P][C][=Branch1][C][=O][N][C][C][C@H1][Branch2][Ring1][Ring1][C][C][C][N][Branch1][=Branch2][S@@+1][Branch1][C][C][=Branch1][C][=O][OH2+1][C][C][Ring1][#Branch2][C][Ring1][#C][C][=N][Ring2][Ring1][=Branch1]
COc1ccccc1CCN1C(=O)N[C@H](CC(=O)N[C@@H]2CC[S@+](=O)([OH2+])C2)C1=O,[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][N][C][=Branch1][C][=O][N][C@H1][Branch2][Ring1][Ring2][C][C][=Branch1][C][=O][N][C@@H1][C][C][S@+1][=Branch1][C][=O][Branch1][C][OH2+1][C][Ring1][#Branch1][C][Ring1][P][=O]
CCn1ncc(C(=O)Nc2cnn(C)c2C(N)=O)c1C,[C][C][N][N][=C][C][Branch2][Ring1][Branch1][C][=Branch1][C][=O][N][C][C][=N][N][Branch1][C][C][C][=Ring1][=Branch1][C][Branch1][C][N][=O][=C][Ring1][P][C]
NC(=O)C1CCN(C(=O)CCn2ccn3nc(-c4ccccc4)cc3c2=O)CC1,[N][C][=Branch1][C][=O][C][C][C][N][Branch2][Ring1][#C][C][=Branch1][C][=O][C][C][N][C][=C][N][N][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][O][C][Ring1][#C][=O][C][C][Ring2][Ring1][#Branch2]
Cn1cc(-c2cc(CO)no2)cn1,[C][N][C][=C][Branch1][N][C][=C][C][Branch1][Ring1][C][O][=N][O][Ring1][#Branch1][C][=N][Ring1][N]
NC(=O)c1cc(C(N)=O)cc([N+](=O)[O-])c1,[N][C][=Branch1][C][=O][C][=C][C][Branch1][=Branch1][C][Branch1][C][N][=O][=C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Ring1][N]
C[NH+](C)CCNC(=O)C[C@H]1NC(=O)N(Cc2ccc3c(c2)OCO3)C1=O,[C][NH1+1][Branch1][C][C][C][C][N][C][=Branch1][C][=O][C][C@H1][N][C][=Branch1][C][=O][N][Branch1][P][C][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][O][Ring1][=Branch1][C][Ring1][S][=O]
COc1c[nH]c(C(=O)Nc2cccnc2)cc1=O,[C][O][C][=C][NH1][C][Branch1][=C][C][=Branch1][C][=O][N][C][=C][C][=C][N][=C][Ring1][=Branch1][=C][C][Ring1][#C][=O]
O=C([O-])c1nccnc1C(=O)Nc1cc(-n2cnnc2)ccc1Cl,[O][=C][Branch1][C][O-1][C][=N][C][=C][N][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][=C][C][Branch1][Branch2][N][C][=N][N][=C][Ring1][Branch1][=C][C][=C][Ring1][O][Cl]
Cn1cc(C2=NO[C@H](C(=O)[O-])C2)cn1,[C][N][C][=C][Branch1][#C][C][=N][O][C@H1][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C][Ring1][Branch2][C][=N][Ring1][=N]
O=C([O-])Cn1cc(C(F)(F)F)cn1,[O][=C][Branch1][C][O-1][C][N][C][=C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][C][=N][Ring1][=Branch2]
NC(=O)c1ccccc1NC(=O)c1ccc(N2C(=O)CC[S@+]2(=O)[OH2+])cc1,[N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][#C][N][C][=Branch1][C][=O][C][C][S@+1][Ring1][=Branch1][=Branch1][C][=O][OH2+1][C][=C][Ring1][=C]
Cn1c(=O)c2c(ncn2CC(=O)NC[C@H]2CCCO2)n(C)c1=O,[C][N][C][=Branch1][C][=O][C][=C][Branch2][Ring1][Ring2][N][=C][N][Ring1][Branch1][C][C][=Branch1][C][=O][N][C][C@H1][C][C][C][O][Ring1][Branch1][N][Branch1][C][C][C][Ring2][Ring1][Branch1][=O]
NC(=O)CSc1nnc(-c2ccncc2)n1CCCCO,[N][C][=Branch1][C][=O][C][S][C][=N][N][=C][Branch1][=Branch2][C][=C][C][=N][C][=C][Ring1][=Branch1][N][Ring1][O][C][C][C][C][O]
O=C(CSc1nc2ccccc2c(=O)n1C[C@@H]1CCCO1)/N=c1/[nH]cn[nH]1,[O][=C][Branch2][Ring1][N][C][S][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][Ring1][O][C][C@@H1][C][C][C][O][Ring1][Branch1][/N][=C][/NH1][C][=N][NH1][Ring1][Branch1]
COCc1nnc(NC(=O)CCCc2nnc3ccccn23)s1,[C][O][C][C][=N][N][=C][Branch2][Ring1][=Branch1][N][C][=Branch1][C][=O][C][C][C][C][=N][N][=C][C][=C][C][=C][N][Ring1][=Branch2][Ring1][=Branch1][S][Ring2][Ring1][Ring2]
O=C([O-])C[C@@H](c1ccccc1)c1ccc2c(c1)OCO2,[O][=C][Branch1][C][O-1][C][C@@H1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][O][Ring1][=Branch1]
Nn1c2ccccc2n2c(=O)cc(C(=O)[O-])nc12,[N][N][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][N][=C][Ring1][P][Ring1][#Branch2]
O=C1CCN(Cc2ccccc2)C(=O)N1c1ccccc1,[O][=C][C][C][N][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][Ring1][=C][C][=C][C][=C][C][=C][Ring1][=Branch1]
O=C(NN[C@@H]1CC(=O)N(c2ccccc2)C1=O)c1cccnc1,[O][=C][Branch2][Ring1][Branch2][N][N][C@@H1][C][C][=Branch1][C][=O][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][N][=O][C][=C][C][=C][N][=C][Ring1][=Branch1]
O=C(COc1ccc2nc3n(c(=O)c2c1)CCC3)[N-]c1nnc[nH]1,[O][=C][Branch2][Ring1][O][C][O][C][=C][C][=C][N][=C][N][Branch1][O][C][=Branch1][C][=O][C][Ring1][#Branch1][=C][Ring1][O][C][C][C][Ring1][=Branch2][N-1][C][=N][N][=C][NH1][Ring1][Branch1]
CSCC[C@H](C(=O)[O-])n1c[n+]([O-])c(C(C)=O)c1C,[C][S][C][C][C@H1][Branch1][=Branch1][C][=Branch1][C][=O][O-1][N][C][=N+1][Branch1][C][O-1][C][Branch1][=Branch1][C][Branch1][C][C][=O][=C][Ring1][=Branch2][C]
COc1ccc(C(=O)Nc2cc(C(F)(F)F)ccc2Oc2cccc(F)c2)cc1[N+](=O)[O-],[C][O][C][=C][C][=C][Branch2][Ring2][Ring2][C][=Branch1][C][=O][N][C][=C][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=C][C][=C][Ring1][#Branch2][O][C][=C][C][=C][C][Branch1][C][F][=C][Ring1][#Branch1][C][=C][Ring2][Ring1][O][N+1][=Branch1][C][=O][O-1]
Cn1nc([N+](=O)[O-])c[n+]1[O-],[C][N][N][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=N+1][Ring1][Branch2][O-1]
COc1ccc(C(=O)Nn2cnc3ccccc3c2=O)cc1,[C][O][C][=C][C][=C][Branch2][Ring1][Branch1][C][=Branch1][C][=O][N][N][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][#Branch2][=O][C][=C][Ring2][Ring1][Ring2]
O=C(CCc1n[nH]c(=O)[n-]c1=O)NCc1nc2ccccc2[nH]1,[O][=C][Branch1][#C][C][C][C][=N][NH1][C][=Branch1][C][=O][N-1][C][Ring1][#Branch1][=O][N][C][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][NH1][Ring1][=Branch2]
CCn1nc(C)c(C(=O)Nc2cnn(C)c2C(N)=O)c1C,[C][C][N][N][=C][Branch1][C][C][C][Branch2][Ring1][Branch1][C][=Branch1][C][=O][N][C][C][=N][N][Branch1][C][C][C][=Ring1][=Branch1][C][Branch1][C][N][=O][=C][Ring2][Ring1][C][C]
O=C([O-])[C@@H]1CS[C@@H](c2cccnc2)N1,[O][=C][Branch1][C][O-1][C@@H1][C][S][C@@H1][Branch1][=Branch2][C][=C][C][=C][N][=C][Ring1][=Branch1][N][Ring1][O]
COc1ccc([C@H](NC(=O)CNC(C)=O)C(=O)Nc2ccc(C(C)C)cc2)cc1,[C][O][C][=C][C][=C][Branch2][Ring2][Ring2][C@H1][Branch1][=N][N][C][=Branch1][C][=O][C][N][C][Branch1][C][C][=O][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][=C][Ring1][=Branch2][C][=C][Ring2][Ring1][O]
Nc1cc(=O)[n-]c2ncnn12,[N][C][=C][C][=Branch1][C][=O][N-1][C][=N][C][=N][N][Ring1][#Branch2][Ring1][Branch1]
O=C(c1cncnc1)N1CCC2(CC1)C[C@H](Oc1cnccn1)CCO2,[O][=C][Branch1][=Branch2][C][=C][N][=C][N][=C][Ring1][=Branch1][N][C][C][C][Branch1][Branch1][C][C][Ring1][=Branch1][C][C@H1][Branch1][#Branch2][O][C][=C][N][=C][C][=N][Ring1][=Branch1][C][C][O][Ring1][#C]
Cn1cc(C(=O)[O-])c(C(=O)N2CCOCC2)n1,[C][N][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C][Branch1][=N][C][=Branch1][C][=O][N][C][C][O][C][C][Ring1][=Branch1][=N][Ring1][S]
COc1cc(NC(=O)Cn2nc3c(cc2=O)CN(C(C)=O)CC3)cc(OC)c1OC,[C][O][C][=C][C][Branch2][Ring1][#C][N][C][=Branch1][C][=O][C][N][N][=C][C][=Branch1][=Branch1][=C][C][Ring1][=Branch1][=O][C][N][Branch1][=Branch1][C][Branch1][C][C][=O][C][C][Ring1][N][=C][C][Branch1][Ring1][O][C][=C][Ring2][Ring1][#Branch2][O][C]
Cc1ccccc1C(=O)Nc1ccc([S@@+](=O)([OH2+])Nc2ccc(F)cc2)cc1,[C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][=C][C][=C][Branch2][Ring1][Ring2][S@@+1][=Branch1][C][=O][Branch1][C][OH2+1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][=C][Ring1][P]
O=C([O-])[C@H]1CCCN(S(=O)(=O)N2CCCC2)C1,[O][=C][Branch1][C][O-1][C@H1][C][C][C][N][Branch1][#C][S][=Branch1][C][=O][=Branch1][C][=O][N][C][C][C][C][Ring1][Branch1][C][Ring1][=C]
[O-][n+]1onc2c1CCc1c-2nn(-c2ccccc2Cl)[n+]1[O-],[O-1][N+1][O][N][=C][C][=Ring1][Branch1][C][C][C][C][Ring1][=Branch1][=N][N][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][N+1][=Ring1][N][O-1]
Cn1ccc(C(=O)NC[C@@H]2CN(Cc3ccccc3)C(=O)CO2)n1,[C][N][C][=C][C][Branch2][Ring1][=N][C][=Branch1][C][=O][N][C][C@@H1][C][N][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][O][Ring1][=C][=N][Ring2][Ring1][#Branch1]
CC(C)[C@H](NC(=O)N1CC(=O)Nc2ccccc21)C(=O)[O-],[C][C][Branch1][C][C][C@H1][Branch2][Ring1][#Branch1][N][C][=Branch1][C][=O][N][C][C][=Branch1][C][=O][N][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][O][C][=Branch1][C][=O][O-1]
O=C([O-])c1ccc(CSc2nc(Cc3ccccc3)n[nH]2)o1,[O][=C][Branch1][C][O-1][C][=C][C][=C][Branch2][Ring1][Branch1][C][S][C][=N][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][NH1][Ring1][N][O][Ring2][Ring1][Ring1]
COc1ccc(-c2nc(-c3ccc(NC(=O)c4ccncc4)cc3)no2)cc1OC,[C][O][C][=C][C][=C][Branch2][Ring2][Ring1][C][=N][C][Branch2][Ring1][Branch2][C][=C][C][=C][Branch1][=C][N][C][=Branch1][C][=O][C][=C][C][=N][C][=C][Ring1][=Branch1][C][=C][Ring1][#C][=N][O][Ring2][Ring1][Ring2][C][=C][Ring2][Ring1][#Branch2][O][C]
Cc1nn(C)cc1-c1ccnc2ncnn12,[C][C][=N][N][Branch1][C][C][C][=C][Ring1][=Branch1][C][=C][C][=N][C][=N][C][=N][N][Ring1][=Branch2][Ring1][Branch1]
COc1ccc([C@H]2[C@H](C(=O)NCCCN3CCCC3=O)CCC(=O)N2C)cc1,[C][O][C][=C][C][=C][Branch2][Ring1][S][C@H1][C@H1][Branch1][P][C][=Branch1][C][=O][N][C][C][C][N][C][C][C][C][Ring1][Branch1][=O][C][C][C][=Branch1][C][=O][N][Ring2][Ring1][Ring1][C][C][=C][Ring2][Ring1][#Branch2]
Cc1cc(O)c(C(=O)c2cnc3c(c2)COc2ccccc2-3)cc1Cl,[C][C][=C][C][Branch1][C][O][=C][Branch2][Ring1][O][C][=Branch1][C][=O][C][=C][N][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][O][C][=C][Ring2][Ring1][#Branch1][Cl]
O=[S@+]1([OH2+])CC[C@H](c2nn3c(-c4ccncc4)nnc3s2)C1,[O][=S@+1][Branch1][C][OH2+1][C][C][C@H1][Branch2][Ring1][#Branch1][C][=N][N][C][Branch1][=Branch2][C][=C][C][=N][C][=C][Ring1][=Branch1][=N][N][=C][Ring1][O][S][Ring1][=C][C][Ring2][Ring1][Ring2]
Cc1cc(=O)c(OCC(=O)NCCc2nnc3ccccn23)c[nH]1,[C][C][=C][C][=Branch1][C][=O][C][Branch2][Ring1][#Branch1][O][C][C][=Branch1][C][=O][N][C][C][C][=N][N][=C][C][=C][C][=C][N][Ring1][=Branch2][Ring1][=Branch1][=C][NH1][Ring2][Ring1][#Branch1]
Cc1sc2ncc(C(=O)NCc3ccncc3)c(=O)n2c1C,[C][C][S][C][=N][C][=C][Branch1][#C][C][=Branch1][C][=O][N][C][C][=C][C][=N][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][Ring1][P][C][=Ring2][Ring1][Ring2][C]
CC[C@H](C(=O)[O-])n1cc(-n2cc([N+](=O)[O-])cn2)cn1,[C][C][C@H1][Branch1][=Branch1][C][=Branch1][C][=O][O-1][N][C][=C][Branch1][#C][N][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=N][Ring1][Branch2][C][=N][Ring1][=N]
CCn1ccc(C(=O)N2CC(n3cc[nH+]c3C)C2)n1,[C][C][N][C][=C][C][Branch2][Ring1][Branch1][C][=Branch1][C][=O][N][C][C][Branch1][=Branch2][N][C][=C][NH1+1][=C][Ring1][Branch1][C][C][Ring1][#Branch2][=N][Ring1][P]
NNC(=O)c1ccc(N2CCOCC2)c([N+](=O)[O-])c1,[N][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][=Branch2][N][C][C][O][C][C][Ring1][=Branch1][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Ring1][#C]
Cc1nn(C)c(C)c1NC(=O)c1nn(C)cc1Cl,[C][C][=N][N][Branch1][C][C][C][Branch1][C][C][=C][Ring1][#Branch1][N][C][=Branch1][C][=O][C][=N][N][Branch1][C][C][C][=C][Ring1][=Branch1][Cl]
COC(=O)c1cc2c(cc1[N+](=O)[O-])n(C)c(=O)c(=O)n2C,[C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][#Branch2][C][=C][Ring1][=Branch1][N+1][=Branch1][C][=O][O-1][N][Branch1][C][C][C][=Branch1][C][=O][C][=Branch1][C][=O][N][Ring1][=C][C]
